id,Annuity
39413,24649
39422,20014
39445,11908
39447,22519
39449,11056
39456,11595
39464,16694
39465,11150
39470,14705
39487,25268
39492,12106
39500,22344
39505,16465
39515,8881
39517,23542
39520,21155
39542,12529
39550,20404
39551,14748
39561,16738
39562,28966
39568,25110
39569,28968
39572,22832
39574,14742
39589,24170
39591,11095
39616,15387
39627,16790
39650,17403
39651,17012
39661,33629
39672,25521
39684,16282
39701,14598
39718,11680
39720,14498
39728,24253
39730,9789
39733,11132
39738,11427
39750,20782
39765,11672
39775,18876
39781,14542
39784,40147
39801,11056
39808,10123
39823,12468
39838,12076
39849,23116
39853,21735
39863,25507
39868,11569
39885,14192
39887,11307
39899,26170
39902,19005
39912,22250
39914,14496
39923,10515
39935,12134
39939,14475
39940,30387
39949,17656
39960,19351
39963,16240
39975,11348
39981,27858
40008,21346
40014,11529
40017,21379
40023,21362
40027,14837
40048,36006
40060,14038
40065,18601
40066,11056
40073,11541
40078,25091
40080,29736
40084,13606
40094,20573
40099,18334
40102,21116
40112,23498
40125,14080
40126,20904
40128,12717
40148,42893
40149,13001
40152,19155
40159,8881
40170,16222
40195,13504
40215,13373
40217,15804
40223,21123
40232,25044
40239,16190
40248,12824
40255,13167
40260,12329
40270,19057
40275,11222
40278,12537
40281,12505
40300,24107
40307,13364
40310,16797
40313,15538
40317,20304
40320,12215
40322,27111
40324,10989
40332,18593
40334,17359
40336,17825
40375,23670
40401,20078
40404,29415
40414,26131
40434,10189
40447,17327
40452,16320
40457,19840
40459,25254
40479,19277
40495,18343
40497,19123
40498,24756
40502,16302
40504,12361
40507,20768
40512,16891
40515,18261
40518,27133
40534,10663
40541,24225
40543,12742
40544,21685
40546,25416
40547,11897
40549,19190
40553,13664
40556,8881
40583,18044
40584,17041
40591,15441
40597,53619
40605,18943
40606,27697
40608,19791
40629,25871
40632,20981
40654,20131
40656,15114
40666,20703
40671,11056
40685,10550
40691,18226
40692,30566
40693,18524
40694,31250
40698,22265
40702,29396
40703,16551
40708,14143
40711,25632
40714,18011
40717,14596
40718,10185
40723,18289
40734,22463
40735,12327
40744,14740
40745,24916
40753,18106
40758,21126
40785,26162
40794,9809
40802,21774
40818,38810
40825,8881
40830,14492
40852,11653
40871,17402
40886,24532
40893,18051
40903,11056
40910,15714
40923,8881
40925,22929
40928,29453
40932,14928
40939,14348
40943,10898
40946,10697
40948,23280
40957,15525
40962,10037
40972,14037
40976,15249
40990,20804
40992,25743
40996,23514
41011,29942
41024,21858
41026,18051
41050,15953
41055,19487
41079,23441
41092,12842
41103,25254
41106,13384
41107,17148
41119,15157
41122,23691
41124,14244
41129,15193
41131,23457
41136,11056
41150,14092
41159,26333
41161,32491
41172,19143
41176,22209
41187,21660
41195,18212
41204,20562
41206,21202
41207,23935
41211,19822
41216,15733
41225,9831
41237,16615
41246,14892
41257,20748
41259,16932
41274,33385
41275,24646
41282,11091
41296,16985
41299,20311
41312,17173
41317,20128
41319,23929
41321,19187
41331,13086
41336,13190
41347,11056
41348,19125
41351,15198
41352,15490
41356,14742
41360,13384
41363,25890
41374,16043
41389,26116
41391,15759
41394,16030
41416,12144
41418,11056
41422,15257
41431,19281
41432,11056
41445,12977
41454,8888
41457,18481
41463,20241
41481,12401
41496,20210
41505,19620
41517,18438
41518,18837
41520,13377
41530,10860
41553,17260
41554,15393
41562,12024
41580,40577
41586,13404
41591,29597
41594,17972
41599,25524
41604,16639
41607,13881
41614,15405
41616,15047
41617,21031
41618,19470
41625,16905
41629,8881
41630,24067
41631,17159
41641,31850
41647,20789
41693,17077
41698,11224
41711,17780
41717,15978
41725,19727
41731,18294
41732,17795
41742,16320
41743,13422
41746,8881
41752,31201
41754,16294
41756,19276
41762,16588
41763,26369
41769,17230
41780,15373
41787,19218
41808,14249
41815,13962
41816,31001
41818,16458
41833,21360
41836,13345
41843,15685
41844,11056
41860,23924
41873,25811
41883,16640
41895,19424
41901,31053
41902,12146
41904,23607
41910,13282
41918,21913
41925,15113
41931,15345
41938,13647
41941,13515
41944,19954
41946,22481
41960,13363
41969,14073
41971,13533
41972,19259
41979,14023
41983,9570
41988,13354
41990,13582
41995,15760
42007,12958
42009,11056
42016,10354
42023,16343
42032,10594
42035,22792
42038,17203
42048,32831
42050,17477
42062,29034
42069,15426
42096,10676
42107,14937
42112,20808
42126,23541
42130,13683
42136,12692
42138,16423
42140,14082
42143,23429
42173,16906
42178,16642
42180,40689
42188,14916
42203,18957
42220,11792
42226,18601
42230,8881
42232,11147
42243,14187
42254,11231
42255,17937
42276,22627
42281,11808
42287,15483
42288,15562
42293,20162
42296,12000
42310,11805
42314,13629
42332,16045
42333,19856
42334,23353
42340,13420
42348,14251
42361,12571
42370,15517
42372,14712
42395,13937
42426,20055
42427,15705
42437,12831
42439,15526
42461,13272
42469,14846
42481,10425
42495,19300
42503,14200
42520,18086
42539,11684
42543,21082
42559,12378
42560,14670
42568,21516
42578,11286
42585,9870
42594,15245
42597,13983
42633,10995
42651,20470
42663,25425
42704,30270
42709,19221
42739,15072
42741,20454
42753,20409
42760,16284
42762,16115
42774,19251
42779,10264
42783,12406
42794,20338
42800,15436
42822,16766
42830,13234
42836,9689
42837,8881
42841,18947
42854,19814
42913,21325
42923,10155
42930,21348
42946,18400
42947,23253
42954,30663
42972,14219
42991,17949
42992,14595
42993,14509
43017,26261
43019,25001
43022,24612
43025,21504
43029,15210
43037,27163
43039,17540
43041,85968
43042,12148
43062,16675
43065,11819
43070,24012
43078,20150
43083,11532
43091,12360
43100,18702
43111,12917
43116,27553
43122,11056
43131,20353
43133,8881
43135,16175
43140,15748
43146,20510
43151,10672
43154,17857
43166,12508
43167,18074
43182,17013
43183,32877
43196,11582
43212,10335
43225,13568
43235,15041
43247,19933
43248,10085
43254,22204
43255,13461
43289,11338
43293,33115
43299,29751
43309,20191
43311,10773
43317,10469
43318,14186
43320,37551
43331,16300
43333,14996
43356,24042
43369,18290
43375,26066
43381,31610
43390,14939
43401,11866
43406,12740
43414,14793
43419,31172
43421,12818
43428,15962
43431,12488
43435,20362
43448,27882
43450,17532
43451,14630
43455,14073
43456,16623
43466,22756
43478,14399
43487,37115
43501,23317
43502,13486
43519,16117
43527,24395
43536,13283
43539,18347
43541,28112
43545,28647
43549,15185
43560,12095
43563,21889
43567,16469
43568,12924
43586,11056
43590,12236
43613,11570
43614,12684
43617,12601
43624,12496
43627,16346
43633,9442
43637,26323
43640,22781
43658,22145
43700,13950
43706,12318
43708,16888
43711,13359
43725,16241
43728,17757
43729,14657
43747,14291
43754,16179
43757,26194
43759,16630
43796,13651
43801,13722
43816,26029
43839,18779
43848,10958
43849,13774
43858,17671
43870,14545
43874,12271
43889,14750
43897,20810
43899,25083
43901,20446
43903,19450
43909,11056
43917,22372
43919,11056
43927,10892
43930,19891
43933,21339
43936,21356
43939,12017
43944,11630
43952,16596
43956,24375
43960,13991
43973,23341
43974,24097
43975,16630
43986,15300
43998,25489
44000,13530
44011,12372
44012,16462
44016,11311
44018,22665
44024,29104
44031,29755
44032,12563
44034,15527
44036,22655
44041,32893
44044,14962
44046,11913
44051,12792
44054,11056
44057,15046
44059,11913
44067,24214
44070,12940
44085,20842
44089,14473
44106,26064
44114,23233
44125,24246
44126,10284
44136,15300
44137,14089
44159,21638
44160,11273
44165,12911
44173,20647
44176,12391
44182,16690
44200,13056
44213,16089
44244,19019
44255,31144
44264,13665
44277,26059
44288,21297
44294,11056
44299,13392
44307,20451
44319,12436
44329,14706
44332,13011
44334,12580
44341,12757
44356,25206
44361,21032
44370,10111
44373,13828
44377,11355
44382,11534
44387,15129
44396,11049
44400,15962
44427,11765
44444,13713
44458,15603
44463,14515
44464,20537
44471,16471
44487,16827
44490,23171
44497,10354
44502,26491
44509,12944
44516,23785
44521,20164
44524,15586
44526,21051
44539,24268
44545,9810
44553,13274
44557,17794
44563,20385
44564,25306
44565,18599
44566,25286
44591,16026
44593,17515
44595,14604
44614,19599
44624,17165
44629,13443
44634,22766
44636,25961
44640,15683
44641,24320
44654,77520
44655,12613
44666,22476
44678,14582
44686,17170
44687,12117
44697,12567
44699,11913
44701,20363
44703,11081
44716,20974
44718,20849
44723,11056
44725,16084
44726,20490
44731,17073
44733,18268
44744,16423
44749,16147
44752,13036
44763,21586
44765,14265
44777,13678
44787,11979
44805,31408
44812,18440
44818,16538
44819,26140
44826,21268
44831,12466
44847,18230
44889,22615
44892,20892
44893,21297
44899,14470
44919,10680
44922,11352
44941,26314
44947,8881
44957,31146
44963,11804
44974,16093
44989,15359
45013,20083
45029,23336
45032,11056
45049,14076
45084,11975
45111,12207
45113,16528
45124,26080
45126,11568
45128,12047
45148,14273
45151,16877
45152,11056
45158,32996
45159,18339
45161,14241
45175,23734
45191,29190
45192,13871
45194,19229
45195,21305
45200,14806
45211,15782
45212,19398
45215,8883
45237,12329
45241,16737
45245,26104
45264,19607
45292,12540
45295,12802
45298,12424
45300,16326
45305,19218
45308,20620
45317,11913
45322,17835
45333,10596
45347,31559
45348,11056
45357,12035
45361,17984
45365,21016
45371,8881
45376,16181
45377,15073
45378,13567
45392,13098
45399,12734
45409,16662
45410,15810
45412,12939
45419,15120
45429,13744
45435,12843
45437,15235
45450,19925
45458,32609
45484,12570
45486,17620
45497,13071
45517,54314
45522,12854
45535,30271
45546,24592
45547,12785
45555,18041
45559,26132
45574,14531
45591,14271
45594,23091
45621,15805
45625,25347
45626,13083
45633,23416
45643,22869
45647,30988
45664,10797
45671,15361
45700,25149
45702,23525
45703,17477
45705,16545
45714,25902
45726,21067
45735,18730
45743,15423
45771,13605
45773,16056
45777,17565
45781,8962
45793,29474
45794,30666
45806,8881
45808,10011
45810,11340
45811,19469
45831,23147
45844,11613
45846,21585
45848,12715
45889,15101
45894,11274
45899,12906
45901,28666
45937,38097
45944,11913
45956,11843
45965,27107
45981,11056
45989,29703
46002,32017
46025,17292
46027,25656
46043,14473
46073,26281
46078,12288
46080,30351
46081,31245
46087,13301
46089,22908
46112,18161
46114,21889
46122,19893
46129,15400
46154,15299
46159,13158
46162,25453
46166,38945
46180,12239
46192,17340
46219,16986
46232,17726
46239,13560
46245,26085
46254,16140
46287,22632
46292,13317
46304,11056
46318,10366
46326,13595
46327,21949
46350,12403
46351,15272
46361,19782
46362,11913
46372,18114
46380,20075
46390,15455
46397,11450
46400,16869
46401,21765
46408,23598
46415,14397
46423,12142
46429,32600
46432,15847
46440,9968
46465,11913
46479,16692
46482,11955
46486,12494
46490,13766
46493,17653
46499,24111
46513,14314
46515,15817
46518,12099
46521,24680
46532,14059
46533,31639
46547,11980
46550,11569
46584,18789
46595,11056
46610,12203
46612,18936
46613,13947
46634,18827
46639,23183
46643,55042
46669,26226
46670,20571
46686,16313
46701,11056
46702,12149
46710,17231
46714,14382
46715,24725
46719,11913
46728,28101
46737,31321
46744,22758
46745,12581
46754,20012
46765,13993
46780,11411
46795,10990
46802,15048
46828,11975
46838,13416
46859,12731
46860,17789
46862,15745
46864,20125
46874,15088
46912,10483
46915,26272
46927,11836
46940,11056
46948,11353
46958,26116
46970,13675
46971,15120
46980,13405
46982,12737
47006,15588
47025,14329
47033,20385
47039,16978
47042,19970
47044,11072
47051,11056
47060,14466
47061,21213
47071,12857
47073,29557
47101,25782
47102,20482
47110,10280
47112,25648
47125,24880
47130,20455
47139,26313
47156,15994
47159,25540
47173,19536
47179,11286
47207,34772
47220,24080
47233,30021
47234,17207
47243,21605
47253,21363
47261,24913
47267,14130
47274,12059
47280,20358
47281,13025
47285,15334
47291,16629
47292,12348
47301,11989
47309,24336
47319,26647
47322,24707
47324,20180
47330,11775
47333,19429
47336,12968
47351,13053
47366,11913
47375,26263
47384,21398
47389,11834
47390,16617
47401,19720
47417,16835
47440,15437
47443,26216
47447,25718
47456,12485
47469,14517
47477,18196
47481,21446
47484,17461
47492,21122
47498,19513
47501,30023
47505,13644
47514,16953
47519,13347
47521,10674
47524,13621
47527,17997
47530,20071
47533,25216
47534,20719
47548,21312
47549,19886
47565,11913
47572,11620
47574,13938
47579,19652
47584,16007
47589,11056
47602,32050
47604,13745
47618,14876
47640,21346
47642,21061
47649,22856
47658,19090
47674,14887
47676,14789
47685,18339
47692,20181
47708,22567
47711,11997
47724,17061
47730,18816
47740,12197
47749,30917
47752,11913
47753,10631
47754,13933
47756,22794
47761,13032
47764,14771
47765,10754
47769,23914
47771,12271
47776,17908
47784,19215
47786,8881
47789,8881
47794,11744
47795,33168
47800,22982
47811,13541
47817,12276
47826,10454
47839,21690
47843,12144
47848,30919
47854,12443
47855,11913
47859,12021
47871,20616
47883,19424
47890,22883
47921,11913
47930,32162
47946,11587
47958,43973
47965,13830
47969,9376
47971,15258
47973,26864
47978,20219
47989,11056
47994,20392
47996,21713
48000,23054
48003,21310
48004,12182
48011,12598
48017,12618
48023,19788
48025,11786
48034,15528
48041,15319
48045,15835
48049,11913
48053,11400
48061,13342
48081,19409
48087,17917
48111,13626
48123,10579
48129,23550
48130,42855
48135,14253
48139,24504
48143,12038
48150,9206
48162,17844
48165,26715
48167,11056
48177,10980
48187,12816
48190,11056
48198,11056
48199,23553
48202,15723
48231,24686
48236,12417
48238,12077
48244,29436
48251,25268
48256,10687
48263,11381
48273,14065
48306,19899
48322,16798
48331,11870
48339,14206
48343,14636
48351,8881
48363,18032
48370,21907
48371,14057
48379,25544
48382,21830
48385,24654
48395,14860
48401,37383
48410,11639
48416,13746
48424,12511
48436,22130
48439,11056
48454,12649
48464,21635
48476,15382
48484,21533
48500,13167
48504,16267
48508,23325
48517,19893
48520,15346
48533,18380
48556,19683
48562,21143
48570,26338
48588,25878
48605,18649
48612,16635
48620,26907
48636,15928
48642,24603
48647,21159
48661,13945
48663,13610
48673,24226
48691,13181
48692,47526
48695,21112
48730,13075
48734,25609
48741,44496
48752,14477
48779,16456
48793,11768
48830,13185
48838,22576
48842,30389
48855,35066
48861,16602
48866,14090
48876,10227
48878,26312
48891,11167
48901,65963
48915,15238
48932,34161
48935,23078
48936,25519
48944,11056
48953,22285
48959,16532
48960,16644
48962,18507
48983,36687
48986,25492
48987,19246
48998,11291
49015,19600
49017,18383
49018,12624
49021,15870
49027,20236
49033,13381
49042,17506
49043,23650
49044,16323
49048,21890
49052,24466
49065,10657
49067,16637
49087,18474
49090,12705
49093,24326
49109,25425
49110,14465
49115,26968
49119,24234
49123,10714
49142,20200
49143,16185
49193,14447
49211,9440
49216,22679
49226,20741
49272,33456
49273,18577
49285,15535
49288,18437
49298,13092
49307,16139
49322,16177
49324,11880
49326,15709
49329,20996
49332,15792
49334,55980
49371,10931
49387,9415
49392,25099
49401,25663
49406,19411
49415,12452
49425,20899
49450,18456
49466,15802
49491,15930
49493,14847
49499,29979
49518,16725
49519,20166
49527,11332
49537,15666
49545,11913
49555,26183
49563,10769
49567,33903
49589,20148
49592,17181
49596,14118
49599,15178
49602,15820
49607,16636
49630,14426
49632,24352
49644,13033
49645,16238
49671,88950
49679,11056
49681,24934
49682,9757
49691,8881
49702,19608
49711,13309
49720,10922
49728,16333
49753,10984
49756,19348
49767,12516
49781,11887
49786,26325
49798,8881
49802,13818
49806,8881
49826,15941
49829,27570
49846,11467
49860,30926
49866,12824
49884,13430
49885,17054
49889,21351
49896,14115
49907,11839
49925,9275
49928,24677
49935,12934
49936,14757
49948,12163
49960,13865
49978,20730
49987,30390
49989,24559
49997,19997
50000,18483
50003,13683
50004,17588
50018,31400
50038,20989
50048,16574
50049,23231
50068,19712
50075,11359
50081,29978
50085,15620
50088,28151
50089,11056
50093,13732
50097,14031
50100,31873
50120,20920
50140,12641
50162,10717
50174,14172
50186,12086
50192,13995
50198,12920
50206,16524
50212,12652
50241,23998
50250,16749
50261,13351
50272,15553
50274,11056
50275,14775
50280,14875
50290,11469
50292,24398
50300,17345
50303,25760
50304,18878
50306,29895
50313,17420
50317,11056
50325,11538
50337,17911
50339,23560
50345,42373
50355,23525
50364,17517
50366,20109
50367,13768
50368,28279
50379,13200
50406,8881
50410,19329
50412,8881
50416,11056
50418,16907
50430,12875
50432,14764
50437,23650
50456,21354
50461,13664
50479,15466
50498,22906
50509,13456
50512,18699
50524,25131
50530,14435
50532,12098
50533,22867
50535,11056
50553,26281
50586,13622
50597,15188
50604,20497
50605,22448
50610,19237
50625,14659
50630,26322
50646,9930
50652,12425
50662,11056
50668,14276
50678,19199
50686,15592
50694,24797
50701,25913
50714,13042
50720,17770
50721,14078
50722,19586
50740,15858
50746,12425
50752,23034
50759,16047
50765,12477
50770,21361
50771,14720
50777,20235
50783,11913
50790,12682
50793,20562
50799,14406
50805,18964
50811,19391
50824,20923
50832,9791
50838,20015
50842,23285
50848,30182
50856,19510
50858,16524
50865,19658
50873,28942
50878,17988
50895,23440
50899,14021
50906,28062
50912,12258
50931,14768
50932,17512
50946,14763
50974,15475
50978,20834
51008,13696
51011,43091
51024,25516
51028,23383
51029,18307
51030,8881
51037,16919
51039,12212
51063,10729
51069,14023
51076,12608
51081,15565
51083,11363
51089,31656
51093,18646
51099,10727
51110,16212
51111,15144
51113,10911
51120,22889
51136,8881
51138,24532
51156,13796
51157,17272
51171,12072
51174,14768
51184,18059
51194,19362
51204,8881
51225,11987
51231,17284
51234,12868
51254,26450
51267,18942
51282,26319
51283,17920
51287,11834
51288,16919
51289,13550
51299,26697
51303,11798
51310,16205
51312,19910
51315,19355
51320,19613
51326,19337
51331,18116
51373,24476
51374,19311
51390,16600
51401,16175
51417,16322
51428,20009
51433,15801
51441,20449
51451,18493
51459,12173
51468,31052
51474,21168
51476,15028
51480,14055
51488,11056
51490,19528
51492,20313
51500,53557
51506,14356
51512,17836
51516,11056
51518,12886
51533,27730
51540,11745
51556,20443
51560,40803
51564,21537
51569,17704
51579,37296
51581,14076
51583,13643
51589,20201
51596,18154
51613,15520
51617,11238
51619,18264
51623,12134
51633,12266
51637,22004
51641,11056
51651,16646
51661,11745
51680,17509
51704,15634
51706,14446
51734,12744
51753,18636
51779,14921
51781,21347
51783,18856
51795,12981
51805,19392
51808,8881
51818,31899
51820,18124
51840,11056
51842,22966
51850,30096
51856,31742
51859,11971
51875,20204
51882,32266
51907,17316
51918,16655
51928,31911
51939,21247
51942,15662
51943,21003
51949,8881
51959,8881
51961,17450
51970,31216
52007,15774
52015,11775
52022,23941
52023,24260
52029,29935
52034,21154
52048,11986
52065,13164
52097,15929
52103,20739
52105,18784
52106,32819
52112,11913
52118,18151
52120,12043
52130,13206
52131,11965
52133,29434
52140,23172
52155,24040
52172,10333
52175,10718
52179,20505
52184,11695
52210,11483
52230,34245
52254,20920
52261,21370
52268,17711
52271,26000
52286,8881
52288,25653
52290,26605
52292,24333
52306,13241
52320,14142
52326,16633
52336,23761
52350,14571
52371,13527
52393,18228
52423,11547
52427,23912
52429,25908
52443,13343
52448,14847
52457,11089
52459,12736
52474,12536
52495,31973
52499,11391
52516,19314
52520,13385
52539,58716
52550,17904
52559,15522
52560,17223
52569,21319
52590,12191
52606,16415
52607,42086
52608,13986
52615,11483
52622,11056
52625,11056
52626,11995
52640,28063
52641,11971
52648,11056
52654,32775
52671,21195
52675,19772
52685,19905
52709,20777
52725,18163
52727,20858
52729,26235
52730,11056
52732,18741
52752,16735
52771,14204
52774,32885
52786,11936
52800,46322
52826,24068
52835,18510
52837,12851
52844,23981
52846,15914
52866,27661
52869,19911
52878,10536
52903,18028
52909,17058
52928,24747
52931,25427
52954,25260
52957,13172
52961,13917
52963,18759
52974,40808
52985,17539
52995,31699
53002,13930
53005,19687
53006,10767
53009,11164
53035,46976
53086,30111
53095,23469
53105,22107
53108,11581
53112,17076
53120,12606
53127,27021
53134,27942
53136,12035
53137,11424
53151,17460
53166,13794
53169,19417
53172,10430
53174,25792
53181,11912
53183,11056
53190,21288
53196,17450
53204,15718
53217,17262
53241,13383
53242,12809
53247,15086
53248,13879
53280,15188
53284,17223
53294,40451
53296,21608
53298,18844
53313,17039
53314,20488
53316,18395
53322,11710
53327,10763
53335,14408
53346,12087
53352,18712
53358,12115
53361,8881
53362,24294
53369,25882
53393,13555
53399,23464
53409,12594
53414,17280
53416,12629
53420,16576
53422,12145
53424,13906
53443,24727
53448,16893
53452,14103
53459,13523
53488,13028
53503,32039
53519,14009
53520,18208
53526,20669
53542,11403
53543,10250
53546,18840
53560,19750
53575,14809
53592,15310
53627,19605
53635,10931
53637,14437
53642,11480
53662,11056
53663,11554
53679,22459
53686,18088
53690,24123
53697,20813
53701,28459
53708,49486
53726,16976
53734,19072
53736,18261
53749,11056
53754,30983
53760,17794
53769,19886
53775,20419
53789,25763
53792,14134
53799,18718
53883,20506
53894,25554
53899,13708
53907,21379
53908,14282
53924,19145
53936,16135
53942,19173
53952,10629
53966,11918
53972,11854
53973,17995
53984,24568
53985,18643
54001,20359
54043,14149
54045,15304
54047,20639
54051,21839
54084,25814
54088,11913
54095,15126
54098,11181
54107,19263
54111,13338
54121,9982
54123,19145
54136,30886
54171,19560
54174,24426
54183,29771
54196,11685
54210,17266
54217,13425
54224,11056
54237,11356
54269,17347
54273,17888
54277,18531
54304,22009
54305,12672
54309,10193
54322,18283
54329,11056
54342,16217
54348,16838
54355,14961
54357,26143
54384,12341
54385,29619
54390,26672
54405,15762
54408,14444
54428,17750
54438,17830
54440,25175
54442,11920
54444,25214
54448,18528
54476,12769
54490,20014
54515,15057
54526,16049
54539,13350
54544,13653
54562,11056
54581,11056
54604,16290
54617,17320
54621,13354
54626,19081
54641,17895
54659,13008
54660,21057
54664,15302
54669,19438
54672,28172
54698,23362
54699,13502
54702,8881
54721,11274
54729,21876
54737,17502
54740,12840
54763,15096
54777,26291
54780,12183
54787,15934
54791,9891
54792,16665
54808,21008
54830,12621
54847,21624
54855,18572
54860,46488
54864,31009
54876,20327
54880,20553
54885,11674
54897,11285
54921,24878
54922,13359
54931,11053
54947,26296
54955,9064
54957,16743
54983,14681
55013,26286
55016,18598
55018,28300
55024,27090
55037,11580
55041,25544
55043,14561
55045,23273
55068,20627
55077,19368
55082,25914
55084,11056
55097,25770
55100,39619
55101,14127
55107,12328
55145,18137
55153,16483
55154,8881
55181,21230
55186,20062
55188,19054
55195,12452
55196,24046
55221,21327
55227,17018
55229,18672
55233,12100
55241,20461
55242,13745
55257,8881
55274,12304
55276,21616
55277,16961
55278,12037
55288,19028
55294,18733
55316,25165
55324,15402
55327,14287
55359,15960
55368,34663
55369,12835
55371,18194
55374,19361
55376,17831
55397,19590
55405,23684
55421,19451
55423,13725
55428,12809
55429,15281
55432,13960
55435,24993
55441,11441
55450,19446
55469,13812
55470,22046
55474,16877
55495,8881
55501,11056
55507,24479
55509,17281
55513,14950
55524,22091
55529,25295
55547,24986
55558,13882
55572,12399
55577,11056
55588,13829
55593,20189
55610,17315
55619,13173
55624,11913
55629,15684
55642,26145
55651,21803
55664,35580
55667,13625
55673,25188
55675,9969
55680,22641
55683,24297
55685,25789
55697,18522
55723,25914
55728,11219
55743,25235
55746,14059
55759,13404
55764,31764
55765,10030
55782,18805
55790,16283
55794,19758
55816,16797
55841,12221
55842,14239
55851,12943
55861,14672
55873,19441
55880,19306
55882,13962
55894,26598
55896,12980
55899,25593
55902,19314
55903,19840
55915,13100
55922,13785
55924,15119
55928,21011
55930,21215
55938,11913
55942,14829
55947,16411
55957,26911
55967,27161
55974,14233
55988,24525
55994,11113
56004,23470
56007,22262
56008,14110
56015,26172
56017,15315
56037,15456
56040,8881
56041,19636
56045,16683
56055,21344
56059,32908
56075,12104
56079,11323
56082,24465
56103,18622
56104,18978
56106,25542
56107,27216
56111,22855
56119,17257
56122,11554
56138,12669
56147,17374
56150,11913
56153,31421
56154,13298
56156,18548
56173,12572
56187,19793
56188,15314
56195,21355
56204,12980
56210,11056
56217,9909
56221,10827
56223,17628
56256,29504
56269,16889
56280,20863
56288,19744
56291,19329
56292,12374
56297,17701
56328,20444
56332,21793
56346,14811
56348,14868
56363,23346
56386,8881
56390,19627
56391,19946
56397,24610
56413,16731
56415,14438
56438,17134
56439,13074
56450,10672
56452,24287
56457,23426
56464,16900
56468,13512
56471,12556
56480,13516
56486,13272
56489,12431
56502,17578
56504,14258
56508,23298
56526,11463
56531,18645
56534,30699
56536,21139
56549,25809
56551,17586
56560,16073
56567,12486
56578,18453
56591,52243
56596,11687
56604,27343
56613,15300
56640,14505
56643,21840
56667,20358
56677,16529
56691,13573
56708,25090
56711,14978
56722,11056
56731,23185
56745,25817
56746,21097
56757,17678
56771,16652
56776,13103
56777,20667
56780,19414
56781,20904
56795,20305
56798,17254
56821,20754
56840,11056
56843,16521
56855,22072
56861,22252
56883,19016
56892,15545
56904,27374
56918,21075
56927,20710
56928,31726
56935,29609
56944,26065
56945,18827
56953,16941
56955,15332
56970,13908
56985,13541
56988,13419
56997,15208
57022,21698
57037,9571
57051,13153
57086,11162
57093,26323
57094,13353
57098,19522
57100,19676
57135,13670
57141,11149
57182,24286
57183,27436
57185,11056
57199,17526
57201,58759
57204,15256
57212,28945
57214,13138
57221,15797
57233,13280
57234,11056
57244,21372
57257,13125
57260,21938
57262,11333
57275,39568
57300,22831
57305,24983
57307,13748
57308,15695
57321,16240
57322,11056
57323,10887
57357,17297
57364,8881
57370,13223
57372,26108
57388,21290
57420,18059
57424,13100
57442,12036
57458,12487
57498,16413
57509,13802
57510,24667
57539,17783
57553,24931
57557,20214
57559,11425
57560,111333
57562,14272
57575,17890
57577,28237
57578,20479
57589,20759
57593,11123
57600,21747
57601,11527
57606,14895
57608,25029
57609,19544
57611,14325
57623,19161
57639,10394
57644,16545
57646,16612
57648,14922
57652,19203
57664,31329
57667,16286
57673,11093
57679,12426
57681,11914
57682,21365
57686,24035
57687,24595
57689,16165
57690,13356
57691,21073
57694,28988
57704,11912
57707,14302
57711,11056
57726,26065
57747,19147
57750,12294
57753,11913
57767,26080
57776,13926
57825,27191
57847,19691
57849,21113
57866,22685
57886,26781
57888,13593
57889,11913
57896,18463
57901,15527
57922,11086
57926,23120
57933,30820
57935,12869
57940,11465
57950,16297
57955,15331
57962,26237
57964,32087
57965,15748
57971,11661
57991,32376
57992,18633
58015,16385
58019,19984
58044,18243
58048,32833
58049,30907
58052,11056
58077,9562
58113,19638
58123,18342
58128,24778
58136,11056
58140,11196
58158,11802
58163,20983
58165,15278
58167,16098
58174,10976
58181,19715
58183,17129
58195,11056
58200,22340
58206,13113
58233,31870
58237,23208
58238,12363
58245,28910
58252,11056
58265,28196
58285,11913
58314,11478
58340,10690
58346,29054
58354,18145
58361,21050
58367,12230
58369,9389
58373,15025
58403,9417
58411,25890
58412,20750
58416,11893
58426,15481
58434,27761
58443,10908
58457,21078
58465,20561
58475,21653
58487,14666
58493,15627
58496,12226
58500,19916
58536,17614
58552,15150
58567,19650
58569,11460
58570,25078
58574,15441
58583,20766
58586,25375
58591,18380
58601,19560
58614,12520
58619,24612
58623,13760
58638,16910
58651,13222
58652,20744
58654,20705
58667,36668
58678,16650
58703,22595
58707,22494
58716,11921
58726,12652
58752,38207
58753,24072
58757,16597
58780,21354
58788,11056
58794,12274
58798,11434
58803,28420
58808,26139
58810,27146
58835,33762
58838,21395
58844,13657
58846,13322
58848,11056
58849,13678
58863,21600
58871,12904
58874,15160
58880,13027
58902,23262
58913,17025
58933,14887
58934,18279
58939,25751
58940,20305
58943,20364
58952,13710
58958,23961
58970,14001
58986,19468
58997,17282
59003,11056
59007,19740
59009,21081
59014,19498
59018,12631
59023,14538
59053,23400
59059,18451
59063,25789
59066,21355
59071,20295
59072,17220
59074,26095
59082,22566
59090,23377
59095,20955
59100,15479
59101,12421
59104,15434
59111,9063
59117,22541
59128,22894
59133,25944
59136,14796
59142,23765
59145,13143
59148,21626
59157,13722
59160,13905
59161,14477
59173,13021
59184,11913
59194,14612
59199,17549
59203,19278
59204,13508
59205,15847
59208,19700
59209,14002
59214,12759
59217,31854
59221,20979
